alphaticr.alphaticr,alphaticr.aromatic,alphaticr.postivecharger,alphaticr.negativecharger,alphaticr.uncharger,aromatic.alphaticr,aromatic.aromatic,aromatic.postivecharger,aromatic.negativecharger,aromatic.uncharger,postivecharger.alphaticr,postivecharger.aromatic,postivecharger.postivecharger,postivecharger.negativecharger,postivecharger.uncharger,negativecharger.alphaticr,negativecharger.aromatic,negativecharger.postivecharger,negativecharger.negativecharger,negativecharger.uncharger,uncharger.alphaticr,uncharger.aromatic,uncharger.postivecharger,uncharger.negativecharger,uncharger.uncharger
0.1629955947136563,0.0176211453744493,0.0352422907488986,0.013215859030837,0.158590308370044,0.0220264317180616,0.0088105726872246,0.0088105726872246,0.0176211453744493,0.013215859030837,0.0308370044052863,0.0088105726872246,0.013215859030837,0.013215859030837,0.0352422907488986,0.0308370044052863,0.0044052863436123,0.0,0.0044052863436123,0.0352422907488986,0.1365638766519823,0.0352422907488986,0.0440528634361233,0.026431718061674,0.1233480176211453
0.1666666666666666,0.0555555555555555,0.037037037037037,0.0555555555555555,0.1296296296296296,0.0555555555555555,0.0,0.0,0.0,0.037037037037037,0.0555555555555555,0.0,0.0,0.0,0.037037037037037,0.037037037037037,0.0185185185185185,0.0,0.037037037037037,0.0,0.1111111111111111,0.0185185185185185,0.0555555555555555,0.0185185185185185,0.074074074074074
0.1176470588235294,0.0294117647058823,0.0588235294117647,0.0,0.1323529411764706,0.0588235294117647,0.0294117647058823,0.0,0.0,0.0294117647058823,0.0588235294117647,0.0147058823529411,0.0147058823529411,0.0294117647058823,0.0294117647058823,0.0147058823529411,0.0,0.0,0.0,0.0147058823529411,0.088235294117647,0.0441176470588235,0.0735294117647058,0.0,0.1617647058823529
0.119047619047619,0.0476190476190476,0.0,0.0714285714285714,0.119047619047619,0.0238095238095238,0.0,0.0,0.0,0.0476190476190476,0.0238095238095238,0.0,0.0,0.0,0.0476190476190476,0.0714285714285714,0.0,0.0,0.0,0.0476190476190476,0.119047619047619,0.0238095238095238,0.0714285714285714,0.0476190476190476,0.119047619047619
0.0948905109489051,0.0218978102189781,0.0437956204379562,0.0072992700729927,0.1678832116788321,0.0145985401459854,0.0,0.0145985401459854,0.0,0.0364963503649635,0.0437956204379562,0.0145985401459854,0.0218978102189781,0.0,0.072992700729927,0.0145985401459854,0.0,0.0072992700729927,0.0072992700729927,0.0145985401459854,0.1605839416058394,0.0291970802919708,0.0656934306569343,0.0291970802919708,0.1167883211678832
0.1739130434782608,0.0124223602484472,0.0807453416149068,0.0124223602484472,0.1304347826086956,0.0124223602484472,0.0062111801242236,0.031055900621118,0.0062111801242236,0.0248447204968944,0.0993788819875776,0.0062111801242236,0.0124223602484472,0.0,0.0559006211180124,0.0124223602484472,0.0,0.0062111801242236,0.0,0.0124223602484472,0.1118012422360248,0.0559006211180124,0.0434782608695652,0.0124223602484472,0.0807453416149068
0.0873362445414847,0.0283842794759825,0.0305676855895196,0.0240174672489082,0.1375545851528384,0.0240174672489082,0.0152838427947598,0.0174672489082969,0.0087336244541484,0.0349344978165938,0.0305676855895196,0.0131004366812227,0.0152838427947598,0.0087336244541484,0.0393013100436681,0.0131004366812227,0.0087336244541484,0.0043668122270742,0.0131004366812227,0.0393013100436681,0.1528384279475982,0.0349344978165938,0.0393013100436681,0.0240174672489082,0.1550218340611353
0.0821917808219178,0.0273972602739726,0.0273972602739726,0.0136986301369863,0.2054794520547945,0.0684931506849315,0.0,0.0136986301369863,0.0,0.0273972602739726,0.0410958904109589,0.0,0.0,0.0,0.0547945205479452,0.0136986301369863,0.0,0.0,0.0,0.0,0.1506849315068493,0.0821917808219178,0.0547945205479452,0.0,0.136986301369863
0.1666666666666666,0.0,0.0,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0833333333333333,0.1666666666666666,0.0,0.0833333333333333,0.0,0.3333333333333333
0.0738636363636363,0.0113636363636363,0.0454545454545454,0.0284090909090909,0.1477272727272727,0.034090909090909,0.0,0.0,0.0113636363636363,0.0284090909090909,0.0625,0.0056818181818181,0.0227272727272727,0.0113636363636363,0.0511363636363636,0.0170454545454545,0.0056818181818181,0.0056818181818181,0.0056818181818181,0.0284090909090909,0.1136363636363636,0.0511363636363636,0.0852272727272727,0.0056818181818181,0.1477272727272727
0.0773480662983425,0.0165745856353591,0.0497237569060773,0.0359116022099447,0.1187845303867403,0.0248618784530386,0.0082872928176795,0.005524861878453,0.0082872928176795,0.0331491712707182,0.0276243093922651,0.0138121546961325,0.0359116022099447,0.0276243093922651,0.0331491712707182,0.0441988950276243,0.0082872928176795,0.0165745856353591,0.005524861878453,0.0359116022099447,0.1215469613259668,0.0331491712707182,0.0303867403314917,0.0331491712707182,0.154696132596685
0.0947368421052631,0.031578947368421,0.0526315789473684,0.0210526315789473,0.1157894736842105,0.0526315789473684,0.0210526315789473,0.031578947368421,0.0105263157894736,0.0210526315789473,0.0842105263157894,0.0421052631578947,0.0421052631578947,0.0,0.031578947368421,0.0105263157894736,0.0,0.0105263157894736,0.0210526315789473,0.0105263157894736,0.0736842105263157,0.0421052631578947,0.0631578947368421,0.0,0.1157894736842105
0.1287553648068669,0.0214592274678111,0.055793991416309,0.0343347639484978,0.1158798283261802,0.0150214592274678,0.0021459227467811,0.0128755364806866,0.0042918454935622,0.0128755364806866,0.0622317596566523,0.0042918454935622,0.0321888412017167,0.01931330472103,0.0643776824034334,0.0429184549356223,0.0021459227467811,0.0107296137339055,0.0042918454935622,0.0278969957081545,0.1051502145922746,0.0171673819742489,0.0729613733905579,0.0257510729613733,0.1051502145922746
0.1293302540415704,0.0323325635103926,0.0369515011547344,0.0161662817551963,0.1224018475750577,0.0207852193995381,0.0069284064665127,0.0115473441108545,0.0115473441108545,0.0346420323325635,0.0277136258660508,0.0092378752886836,0.0092378752886836,0.0023094688221709,0.0392609699769053,0.0300230946882217,0.0115473441108545,0.0046189376443418,0.0069284064665127,0.0254041570438799,0.1270207852193995,0.0277136258660508,0.0254041570438799,0.0415704387990762,0.1893764434180138
0.2641509433962264,0.0188679245283018,0.0377358490566037,0.0566037735849056,0.1320754716981132,0.0566037735849056,0.0,0.0,0.0,0.0188679245283018,0.0377358490566037,0.0,0.0,0.0,0.0377358490566037,0.0188679245283018,0.0188679245283018,0.0188679245283018,0.0,0.0,0.1132075471698113,0.0377358490566037,0.0188679245283018,0.0,0.1132075471698113
0.1052631578947368,0.0526315789473684,0.0526315789473684,0.0,0.2105263157894736,0.0,0.0526315789473684,0.0,0.0,0.0526315789473684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2631578947368421,0.0,0.0,0.0,0.2105263157894736
0.1900826446280991,0.0082644628099173,0.024793388429752,0.0165289256198347,0.1900826446280991,0.0165289256198347,0.0,0.0082644628099173,0.0,0.0082644628099173,0.0495867768595041,0.0082644628099173,0.024793388429752,0.0,0.0413223140495867,0.0082644628099173,0.0,0.0,0.0,0.024793388429752,0.1570247933884297,0.0165289256198347,0.0743801652892562,0.0165289256198347,0.1157024793388429
0.1568627450980392,0.0196078431372549,0.0784313725490196,0.0196078431372549,0.1764705882352941,0.0,0.0,0.0,0.0,0.0196078431372549,0.0588235294117647,0.0,0.0,0.0,0.0392156862745098,0.0196078431372549,0.0,0.0,0.0,0.0,0.196078431372549,0.0,0.0196078431372549,0.0,0.196078431372549
0.1724137931034483,0.0344827586206896,0.0517241379310344,0.0,0.1379310344827586,0.0344827586206896,0.0,0.0172413793103448,0.0344827586206896,0.0,0.0344827586206896,0.0172413793103448,0.0,0.0,0.0344827586206896,0.0344827586206896,0.0172413793103448,0.0,0.0,0.0344827586206896,0.1034482758620689,0.0172413793103448,0.0172413793103448,0.0517241379310344,0.1551724137931034
0.1495212374171372,0.0331451018904984,0.0461576233734348,0.0365823717161797,0.1320893690154677,0.0287257549717652,0.0081021360176773,0.0071200589246255,0.0066290203780996,0.0306899091578688,0.0471397004664866,0.0073655781978885,0.0137490793027252,0.0093297323839921,0.0274981586054505,0.0395286029953351,0.0051559047385219,0.0078566167444144,0.0100662902037809,0.0274981586054505,0.1325804075619936,0.0274981586054505,0.0301988706113429,0.0274981586054505,0.1082739995089614
0.0333333333333333,0.0,0.05,0.0166666666666666,0.1166666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0166666666666666,0.0,0.0,0.1833333333333333,0.0,0.05,0.0,0.4333333333333333
0.125,0.0,0.0288461538461538,0.0288461538461538,0.1442307692307692,0.0192307692307692,0.0,0.0096153846153846,0.0,0.0,0.0769230769230769,0.0096153846153846,0.0769230769230769,0.0,0.0288461538461538,0.0192307692307692,0.0,0.0,0.0288461538461538,0.048076923076923,0.0769230769230769,0.0192307692307692,0.0769230769230769,0.0384615384615384,0.1442307692307692
0.1071428571428571,0.0214285714285714,0.0642857142857142,0.0285714285714285,0.1142857142857142,0.0071428571428571,0.0071428571428571,0.0142857142857142,0.0071428571428571,0.0285714285714285,0.0428571428571428,0.0142857142857142,0.05,0.0071428571428571,0.0642857142857142,0.0357142857142857,0.0,0.0142857142857142,0.0071428571428571,0.0285714285714285,0.1428571428571428,0.0214285714285714,0.0357142857142857,0.0357142857142857,0.1
0.1382978723404255,0.0319148936170212,0.0425531914893617,0.0212765957446808,0.1702127659574468,0.0319148936170212,0.0,0.0106382978723404,0.0,0.0106382978723404,0.0744680851063829,0.0106382978723404,0.0319148936170212,0.0,0.0212765957446808,0.0212765957446808,0.0106382978723404,0.0106382978723404,0.0,0.0319148936170212,0.1276595744680851,0.0,0.0531914893617021,0.0531914893617021,0.0957446808510638
0.1382113821138211,0.016260162601626,0.040650406504065,0.016260162601626,0.1056910569105691,0.016260162601626,0.0,0.024390243902439,0.008130081300813,0.016260162601626,0.040650406504065,0.016260162601626,0.016260162601626,0.016260162601626,0.065040650406504,0.032520325203252,0.0,0.016260162601626,0.024390243902439,0.024390243902439,0.08130081300813,0.032520325203252,0.056910569105691,0.040650406504065,0.1544715447154471
0.0666666666666666,0.0333333333333333,0.0166666666666666,0.0333333333333333,0.1333333333333333,0.0166666666666666,0.0,0.0166666666666666,0.0,0.0,0.0833333333333333,0.0,0.0666666666666666,0.05,0.0333333333333333,0.05,0.0,0.0166666666666666,0.0,0.05,0.05,0.0,0.1166666666666666,0.0333333333333333,0.1333333333333333
0.1029411764705882,0.0588235294117647,0.0147058823529411,0.0441176470588235,0.1617647058823529,0.0735294117647058,0.0,0.0,0.0,0.0441176470588235,0.0294117647058823,0.0,0.0,0.0,0.0147058823529411,0.0294117647058823,0.0147058823529411,0.0,0.0147058823529411,0.0,0.1470588235294117,0.0441176470588235,0.0294117647058823,0.0,0.1764705882352941
0.1111111111111111,0.1111111111111111,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.2222222222222222,0.0,0.1111111111111111,0.0,0.0,0.1111111111111111,0.0
0.2222222222222222,0.0,0.0,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0,0.0,0.1111111111111111
0.3181818181818182,0.0,0.0454545454545454,0.0909090909090909,0.1363636363636363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1363636363636363,0.0,0.0,0.0,0.0454545454545454,0.1363636363636363,0.0,0.0,0.0454545454545454,0.0454545454545454
0.2857142857142857,0.0,0.0,0.0,0.1428571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1428571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1428571428571428,0.2857142857142857
0.0,0.0,0.0,0.0,0.1428571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.1428571428571428,0.0,0.1428571428571428,0.1428571428571428,0.1428571428571428
0.2857142857142857,0.0,0.0,0.0,0.1428571428571428,0.0,0.1428571428571428,0.0,0.0,0.1428571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1428571428571428,0.1428571428571428,0.0,0.0,0.0
0.125,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.125,0.125,0.0,0.0,0.125,0.25
0.3333333333333333,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.1111111111111111
0.0,0.0,0.0,0.1666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,0.0,0.0,0.1666666666666666
0.375,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.125,0.0,0.0
0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.125,0.125,0.0,0.0,0.125,0.25
0.25,0.0,0.125,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0
0.2666666666666666,0.0,0.04,0.0133333333333333,0.2,0.0133333333333333,0.0,0.0,0.0,0.0,0.0533333333333333,0.0,0.0,0.0,0.0266666666666666,0.0133333333333333,0.0,0.0,0.0,0.0133333333333333,0.1733333333333333,0.0133333333333333,0.04,0.0133333333333333,0.12
0.1129032258064516,0.032258064516129,0.064516129032258,0.032258064516129,0.1290322580645161,0.0483870967741935,0.0,0.0161290322580645,0.0,0.0161290322580645,0.064516129032258,0.0161290322580645,0.0806451612903225,0.0161290322580645,0.0483870967741935,0.032258064516129,0.0,0.0,0.0161290322580645,0.0161290322580645,0.0967741935483871,0.032258064516129,0.0806451612903225,0.0,0.0483870967741935
0.1656050955414012,0.0318471337579617,0.0764331210191082,0.0254777070063694,0.1019108280254777,0.0254777070063694,0.0,0.019108280254777,0.0063694267515923,0.0382165605095541,0.0764331210191082,0.0254777070063694,0.0127388535031847,0.0127388535031847,0.0445859872611464,0.0445859872611464,0.0063694267515923,0.0127388535031847,0.0,0.0127388535031847,0.0891719745222929,0.0254777070063694,0.0509554140127388,0.0318471337579617,0.0636942675159235
0.1551724137931034,0.0,0.0517241379310344,0.0,0.1896551724137931,0.0,0.0,0.0,0.0,0.0172413793103448,0.0689655172413793,0.0,0.0172413793103448,0.0,0.0517241379310344,0.0,0.0,0.0,0.0,0.0,0.1551724137931034,0.0172413793103448,0.0689655172413793,0.0,0.2068965517241379
0.1382113821138211,0.024390243902439,0.008130081300813,0.024390243902439,0.1869918699186991,0.016260162601626,0.0,0.008130081300813,0.0,0.040650406504065,0.016260162601626,0.0,0.0,0.0,0.024390243902439,0.024390243902439,0.0,0.0,0.008130081300813,0.040650406504065,0.1869918699186991,0.040650406504065,0.024390243902439,0.040650406504065,0.1463414634146341
0.1629629629629629,0.037037037037037,0.0444444444444444,0.1037037037037037,0.074074074074074,0.037037037037037,0.0074074074074074,0.0,0.0,0.0222222222222222,0.0888888888888888,0.0,0.0074074074074074,0.0074074074074074,0.0296296296296296,0.0296296296296296,0.0148148148148148,0.037037037037037,0.0296296296296296,0.0518518518518518,0.0962962962962963,0.0074074074074074,0.0444444444444444,0.0222222222222222,0.0444444444444444
0.1752021563342318,0.0215633423180593,0.0485175202156334,0.0485175202156334,0.0943396226415094,0.0350404312668463,0.013477088948787,0.0053908355795148,0.0080862533692722,0.0215633423180593,0.0485175202156334,0.0188679245283018,0.0188679245283018,0.0188679245283018,0.0323450134770889,0.0431266846361186,0.0080862533692722,0.0107816711590296,0.0107816711590296,0.0485175202156334,0.0862533692722372,0.0215633423180593,0.0539083557951482,0.0350404312668463,0.0727762803234501
0.1956521739130435,0.0434782608695652,0.0625,0.0380434782608695,0.1114130434782608,0.046195652173913,0.0108695652173913,0.0108695652173913,0.0163043478260869,0.0190217391304347,0.0597826086956521,0.0054347826086956,0.0108695652173913,0.0135869565217391,0.0380434782608695,0.0353260869565217,0.0108695652173913,0.0081521739130434,0.0108695652173913,0.0190217391304347,0.1114130434782608,0.0326086956521739,0.0353260869565217,0.0054347826086956,0.0489130434782608
0.1447811447811448,0.0303030303030303,0.0673400673400673,0.0404040404040404,0.101010101010101,0.0336700336700336,0.0134680134680134,0.0033670033670033,0.0067340067340067,0.0101010101010101,0.0673400673400673,0.0033670033670033,0.0202020202020202,0.0134680134680134,0.0538720538720538,0.0336700336700336,0.0067340067340067,0.0134680134680134,0.0101010101010101,0.0336700336700336,0.1043771043771043,0.0134680134680134,0.0538720538720538,0.0269360269360269,0.0942760942760942
0.1176470588235294,0.0168067226890756,0.0084033613445378,0.042016806722689,0.1428571428571428,0.0084033613445378,0.0,0.0,0.0168067226890756,0.0168067226890756,0.042016806722689,0.0084033613445378,0.0336134453781512,0.0168067226890756,0.0252100840336134,0.042016806722689,0.0084033613445378,0.0252100840336134,0.0168067226890756,0.0084033613445378,0.1176470588235294,0.0084033613445378,0.0588235294117647,0.0084033613445378,0.2100840336134453
0.1392045454545454,0.0482954545454545,0.0426136363636363,0.0255681818181818,0.1136363636363636,0.0511363636363636,0.0170454545454545,0.0170454545454545,0.0113636363636363,0.0255681818181818,0.0511363636363636,0.0255681818181818,0.0170454545454545,0.0170454545454545,0.0284090909090909,0.0284090909090909,0.0142045454545454,0.0113636363636363,0.0056818181818181,0.0227272727272727,0.0994318181818181,0.0170454545454545,0.0511363636363636,0.0227272727272727,0.096590909090909
